"model_id","moderator_label","eng","moderator_percentile","moderator_value","fit","lwr","upr","panel"
"M2","Trade Freedom",0.144613220815753,"90th",8.37468197127209,3.25864192927364,1.88906933299497,5.43692872742478,"Weibull AFT"
"M2","Trade Freedom",0.147341772151899,"90th",8.37468197127209,3.1967169818293,1.8170857341645,5.41944382366598,"Weibull AFT"
"M2","Trade Freedom",0.150070323488045,"90th",8.37468197127209,3.13660919728522,1.73999868810688,5.47383747632944,"Weibull AFT"
"M2","Trade Freedom",0.152798874824192,"90th",8.37468197127209,3.07826067236396,1.66675721593692,5.48584156254145,"Weibull AFT"
"M2","Trade Freedom",0.155527426160338,"90th",8.37468197127209,3.02161561380423,1.594391080039,5.51249907453447,"Weibull AFT"
"M2","Trade Freedom",0.158255977496484,"90th",8.37468197127209,2.96662025634631,1.53025344059744,5.51322035542156,"Weibull AFT"
"M2","Trade Freedom",0.16098452883263,"90th",8.37468197127209,2.91322278413287,1.4725748952437,5.50364941610961,"Weibull AFT"
"M2","Trade Freedom",0.163713080168777,"90th",8.37468197127209,2.86137325537641,1.40005613878156,5.48324608127345,"Weibull AFT"
"M2","Trade Freedom",0.166441631504923,"90th",8.37468197127209,2.81102353015138,1.33367501039256,5.50284706676767,"Weibull AFT"
"M2","Trade Freedom",0.169170182841069,"90th",8.37468197127209,2.76212720117554,1.27990278763097,5.50075275151762,"Weibull AFT"
"M2","Trade Freedom",0.171898734177216,"90th",8.37468197127209,2.71463952745114,1.22224544266886,5.49728009475726,"Weibull AFT"
"M2","Trade Freedom",0.174627285513362,"90th",8.37468197127209,2.66851737064239,1.16581255911387,5.51970141860936,"Weibull AFT"
"M2","Trade Freedom",0.177355836849508,"90th",8.37468197127209,2.62371913407127,1.1143685687327,5.54557496808387,"Weibull AFT"
"M2","Trade Freedom",0.180084388185654,"90th",8.37468197127209,2.58020470421899,1.06766458033165,5.60477382980884,"Weibull AFT"
"M2","Trade Freedom",0.182812939521801,"90th",8.37468197127209,2.53793539462554,1.01867184094198,5.63413864467861,"Weibull AFT"
"M2","Trade Freedom",0.185541490857947,"90th",8.37468197127209,2.49687389208457,0.97225264805586,5.62224784570142,"Weibull AFT"
"M2","Trade Freedom",0.188270042194093,"90th",8.37468197127209,2.45698420503537,0.925943736717472,5.63724582640816,"Weibull AFT"
"M2","Trade Freedom",0.190998593530239,"90th",8.37468197127209,2.41823161405829,0.884618722943892,5.60447928777168,"Weibull AFT"
"M2","Trade Freedom",0.193727144866386,"90th",8.37468197127209,2.38058262438394,0.843712436324611,5.60033733135141,"Weibull AFT"
"M2","Trade Freedom",0.196455696202532,"90th",8.37468197127209,2.34400492033063,0.804703147357473,5.64163818614286,"Weibull AFT"
"M2","Trade Freedom",0.199184247538678,"90th",8.37468197127209,2.30846732158826,0.767605941900452,5.68476844192669,"Weibull AFT"
"M2","Trade Freedom",0.201912798874825,"90th",8.37468197127209,2.2739397412705,0.732219264551785,5.72607107058087,"Weibull AFT"
"M2","Trade Freedom",0.204641350210971,"90th",8.37468197127209,2.24039314566075,0.698512236610113,5.76858564830646,"Weibull AFT"
